fasta_id,best_hit_id
sp|Q6PD10|IP6K1_MOUSE,2IF8_A
sp|Q6PD21|SHB_MOUSE,7MYO_B
sp|Q6PD24|AN13D_MOUSE,6V9V_C
sp|Q6PDC0|RUN3B_MOUSE,2DWK_A
sp|Q6PDE7|GGT6_MOUSE,4Y23_A
sp|Q6PDE8|MF13A_MOUSE,7N98_A
sp|Q6PDY0|CC85B_MOUSE,6IAK_F
sp|Q6PE13|PRRT3_MOUSE,7S9Y_A
sp|Q6PE55|PGFRL_MOUSE,4WRL_C
sp|Q6PFG8|OLIG3_MOUSE,4AYA_B
sp|Q6PGH1|BUD31_MOUSE,7DCO_N
sp|Q6PGN1|ERFE_MOUSE,1RJ8_G
sp|Q6PIE5|AT1A2_MOUSE,2ZXE_A
sp|Q6PZE0|MUC19_MOUSE,7A5O_D
sp|Q6Q477|AT2B4_MOUSE,6A69_A
sp|Q6Q6R3|CRIP3_MOUSE,2JTN_A
sp|Q6RUT7|UQCC4_MOUSE,6UUN_E
sp|Q6TAW2|SERP2_MOUSE,6M17_D
sp|Q6TCG5|PAQR6_MOUSE,5LX9_A
sp|Q6TEK5|VKORL_MOUSE,6WVH_B
sp|Q6U7H8|PI5L1_MOUSE,2GK9_B
sp|Q6W5C0|CXCL3_MOUSE,6N2U_A
sp|Q6Y4S4|KISS1_MOUSE,6DS5_A
sp|Q6ZPL9|DDX55_MOUSE,6QX9_5X
sp|Q6ZQ73|CAND2_MOUSE,1U6G_C
sp|Q6ZQB6|VIP2_MOUSE,4NZN_A
sp|Q70E20|SNED1_MOUSE,4XBM_B
sp|Q766D5|B4GN4_MOUSE,6H0B_B
sp|Q76EC5|CHST9_MOUSE,4NDZ_A
sp|Q76KJ5|RPA34_MOUSE,7VBB_N
sp|Q7M707|TR109_MOUSE,7FIH_R
sp|Q7M756|PRS54_MOUSE,3NXP_A
sp|Q7TM99|MOT9_MOUSE,7CKO_A
sp|Q7TMV1|RN139_MOUSE,6VK0_B
sp|Q7TMY7|IPO8_MOUSE,6N88_A
sp|Q7TND5|RPF1_MOUSE,6EM3_x
sp|Q7TNG8|LDHD_MOUSE,5AE2_A
sp|Q7TNS7|ASIC4_MOUSE,6VTK_B
sp|Q7TPD2|F185A_MOUSE,7MUY_BM
sp|Q7TPS0|KS6A6_MOUSE,4OLI_A
sp|Q7TQA5|T2R39_MOUSE,7DDZ_A
sp|Q7TQK4|EXOS3_MOUSE,2NN6_G
sp|Q7TSJ2|MAP6_MOUSE,6U42_5G
sp|Q80SU3|ZAR1_MOUSE,2FIY_A
sp|Q80SU6|NPT2C_MOUSE,7N9Z_F
sp|Q80SU7|GVIN1_MOUSE,6B9F_A
sp|Q80TF4|KLH13_MOUSE,6WCQ_C
sp|Q80TM9|NISCH_MOUSE,4LXR_A
sp|Q80TS3|AGRL3_MOUSE,6VHH_B
sp|Q80TS5|ZN423_MOUSE,6QNX_C
sp|Q80TT2|BAIP3_MOUSE,7T7C_H
sp|Q80TZ3|AUXI_MOUSE,3N0A_A
sp|Q80U12|SGSM2_MOUSE,4QXA_B
sp|Q80U28|MADD_MOUSE,3TW8_C
sp|Q80UL9|JAML_MOUSE,3MJ7_A
sp|Q80UP5|AN13A_MOUSE,6PQP_C
sp|Q80UY1|CARME_MOUSE,5YF0_B
sp|Q80V53|CHSTE_MOUSE,4NDZ_A
sp|Q80VD1|FA98B_MOUSE,5AOR_A
sp|Q80VL1|TDRKH_MOUSE,6PI7_D
sp|Q80VM9|OTOP1_MOUSE,6NF4_B
sp|Q80VP2|SPAT7_MOUSE,4H62_K
sp|Q80VW5|WHRN_MOUSE,6PCV_A
sp|Q80W22|THNS2_MOUSE,3V7N_A
sp|Q80W85|NPM2_MOUSE,3T30_C
sp|Q80WG5|LRC8A_MOUSE,7P5V_B
sp|Q80X19|COEA1_MOUSE,3HR2_B
sp|Q80X60|EFCB3_MOUSE,5W1A_D
sp|Q80X82|SYMPK_MOUSE,6V4X_J
sp|Q80X89|UD2A1_MOUSE,6KVJ_A
sp|Q80X90|FLNB_MOUSE,4B7L_B
sp|Q80XF5|I22R2_MOUSE,3BES_R
sp|Q80XZ4|I22R1_MOUSE,3BES_R
sp|Q80Y84|KDM5B_MOUSE,5V9T_B
sp|Q80YA3|DDHD1_MOUSE,4X90_C
sp|Q80YP0|CDK3_MOUSE,6Z4X_E
sp|Q80YQ2|MED23_MOUSE,6H02_A
sp|Q80YQ8|RMD5A_MOUSE,7NS4_b
sp|Q80ZI1|TRNP1_MOUSE,7DCO_A
sp|Q80ZQ3|CH074_MOUSE,6RXU_CX
sp|Q80ZU9|G137A_MOUSE,7EWR_A
sp|Q80ZW0|STK35_MOUSE,6JK8_B
sp|Q810A7|DDX42_MOUSE,7OQE_p
sp|Q811C2|ATG4C_MOUSE,2CY7_A
sp|Q811L6|MAST4_MOUSE,5NCL_A
sp|Q812F3|HYAL5_MOUSE,2PE4_A
sp|Q8BFS6|CPPED_MOUSE,5KAS_A
sp|Q8BFW4|TRI65_MOUSE,4CFG_B
sp|Q8BG15|CTSL2_MOUSE,3EF1_A
sp|Q8BG16|S6A15_MOUSE,6M18_A
sp|Q8BG18|NECA1_MOUSE,3NYV_A
sp|Q8BG30|NELFA_MOUSE,6GML_U
sp|Q8BG47|RN152_MOUSE,6QU1_A
sp|Q8BG89|ZN365_MOUSE,7DL2_D
sp|Q8BG92|CLVS2_MOUSE,3HY5_A
sp|Q8BG99|PKNX2_MOUSE,2LK2_A
sp|Q8BGA9|OXA1L_MOUSE,6ZM5_u
sp|Q8BGC4|PTGR3_MOUSE,2X7H_B
sp|Q8BGE6|ATG4B_MOUSE,2CY7_A
sp|Q8BGF7|PAN2_MOUSE,6R5K_A
sp|Q8BGJ3|CQ100_MOUSE,6TH6_Aq
sp|Q8BGX7|SPIDR_MOUSE,7LMB_D
sp|Q8BGZ3|DCA12_MOUSE,7KEK_E
sp|Q8BH43|WASF2_MOUSE,4N78_D
sp|Q8BH65|DEN6A_MOUSE,3TW8_C
sp|Q8BH98|MBOA1_MOUSE,7F40_B
sp|Q8BHC4|DCAKD_MOUSE,6N39_A
sp|Q8BHH2|RAB9B_MOUSE,7E1T_B
sp|Q8BHH9|T179A_MOUSE,2OAR_B
sp|Q8BHJ9|SLU7_MOUSE,6QDV_c
sp|Q8BHL4|RAI3_MOUSE,7EPA_B
sp|Q8BHW2|OSCP1_MOUSE,3DPN_A
sp|Q8BI06|CEMIP_MOUSE,5GGI_B
sp|Q8BI21|RNF38_MOUSE,6VK0_B
sp|Q8BI79|CCD40_MOUSE,7JU4_A
sp|Q8BID6|ZBT46_MOUSE,6QNX_C
sp|Q8BIF0|C99L2_MOUSE,6C14_C
sp|Q8BIG7|CMTD1_MOUSE,1SUS_D
sp|Q8BIR2|ASTE1_MOUSE,5V07_Z
sp|Q8BIZ0|PCD20_MOUSE,5SZP_A
sp|Q8BJ37|TYDP1_MOUSE,6N0N_B
sp|Q8BJ83|TM2D3_MOUSE,7PQ2_AAA
sp|Q8BJA2|S41A1_MOUSE,5X9H_A
sp|Q8BJI1|S6A17_MOUSE,6M18_A
sp|Q8BKE6|CP20A_MOUSE,3CBD_A
sp|Q8BKG3|PTK7_MOUSE,6VG3_B
sp|Q8BLE7|VGLU2_MOUSE,6V4D_A
sp|Q8BLN6|UNC80_MOUSE,7SX3_E
sp|Q8BLQ0|F124B_MOUSE,5MRE_d
sp|Q8BLQ7|CTR4_MOUSE,7B00_A
sp|Q8BLX4|FUCT1_MOUSE,5Y78_A
sp|Q8BLY1|SMOC1_MOUSE,6SCJ_A
sp|Q8BLY3|LRFN3_MOUSE,5XNP_B
sp|Q8BMB0|EMSY_MOUSE,2FMM_E
sp|Q8BMC4|NOP9_MOUSE,5SVD_B
sp|Q8BMG8|S2532_MOUSE,6GCI_A
sp|Q8BMS4|COQ3_MOUSE,7CPY_B
sp|Q8BMY7|ISK2_MOUSE,1HDL_A
sp|Q8BMZ5|SEN34_MOUSE,3AJV_B
sp|Q8BNW9|KBTBB_MOUSE,6WCQ_C
sp|Q8BP67|RL24_MOUSE,6ZJ3_Lm
sp|Q8BP78|F10C1_MOUSE,6PLN_A
sp|Q8BPS4|GP180_MOUSE,6W2Y_A
sp|Q8BQU3|SDHF3_MOUSE,7AR9_n
sp|Q8BR21|F180A_MOUSE,2JPN_A
sp|Q8BR37|NHLC1_MOUSE,4ZLR_B
sp|Q8BRJ4|PPR3E_MOUSE,2EEF_A
sp|Q8BRT1|CLAP2_MOUSE,6COK_A
sp|Q8BRX9|MARH3_MOUSE,2M6M_A
sp|Q8BSL7|ARF2_MOUSE,5CK3_B
sp|Q8BSP2|CNDH2_MOUSE,6Q6E_A
sp|Q8BTJ4|ENPP4_MOUSE,6C01_A
sp|Q8BTQ0|PCGF3_MOUSE,5FR6_A
sp|Q8BTT6|UTP25_MOUSE,6QX9_5X
sp|Q8BTW3|EXOS6_MOUSE,6D6R_F
sp|Q8BTY8|SCFD2_MOUSE,6XJL_A
sp|Q8BU31|RAP2C_MOUSE,3REG_A
sp|Q8BUB4|WDFY2_MOUSE,7K58_E
sp|Q8BUE4|FSP1_MOUSE,4G9K_B
sp|Q8BUE7|MUC20_MOUSE,5TVL_A
sp|Q8BUG5|CAYP2_MOUSE,7RRO_X
sp|Q8BUH1|TXN4B_MOUSE,4IN0_B
sp|Q8BUH7|RNF26_MOUSE,7VGQ_B
sp|Q8BUN5|SMAD3_MOUSE,3GMJ_D
sp|Q8BVB5|DFB42_MOUSE,1SH1_A
sp|Q8BVF4|CCD30_MOUSE,7DL2_D
sp|Q8BVN4|MTEF4_MOUSE,7PD3_y
sp|Q8BVZ5|IL33_MOUSE,5VI4_A
sp|Q8BWY9|CIP2A_MOUSE,5UFL_B
sp|Q8BX09|RBBP5_MOUSE,6KIV_N
sp|Q8BX17|GEMI5_MOUSE,5TEE_A
sp|Q8BX35|TNR27_MOUSE,7RFP_A
sp|Q8BX51|SGCZ_MOUSE,3NLC_A
sp|Q8BX90|FND3A_MOUSE,4YH7_A
sp|Q8BXA7|PHLP2_MOUSE,5HZ0_B
sp|Q8BXG3|IFT57_MOUSE,6S7T_E
sp|Q8BY79|S35G1_MOUSE,5I20_E
sp|Q8BY89|CTL2_MOUSE,7O4H_D
sp|Q8BYP3|RHOF_MOUSE,2WKP_A
sp|Q8BYY4|TT39B_MOUSE,7NRC_A
sp|Q8BZQ2|CRLD2_MOUSE,3NT8_A
sp|Q8BZW2|SWAHB_MOUSE,5VKQ_C
sp|Q8C006|TRI35_MOUSE,4CFG_B
sp|Q8C088|EGFEM_MOUSE,3M0C_C
sp|Q8C0C4|CCSE1_MOUSE,7ENA_g
sp|Q8C0C7|SYFA_MOUSE,3L4G_M
sp|Q8C0D0|TRUB1_MOUSE,1SGV_B
sp|Q8C0D4|RHG12_MOUSE,5M6U_B
sp|Q8C0G2|T3JAM_MOUSE,6AKM_B
sp|Q8C0L6|PAOX_MOUSE,5MBX_A
sp|Q8C0N0|SMKZ_MOUSE,6C9D_A
sp|Q8C0Q2|ZHX3_MOUSE,2YS9_A
sp|Q8C0Q9|RPGF5_MOUSE,4F7Z_A
sp|Q8C0R0|UBP37_MOUSE,3IHP_B
sp|Q8C0T7|MFSD9_MOUSE,6S4M_A
sp|Q8C163|EXOG_MOUSE,5ZKI_B
sp|Q8C1A3|MTRR_MOUSE,2QTZ_A
sp|Q8C1Z8|TM10A_MOUSE,4JWH_B
sp|Q8C208|IKZF4_MOUSE,6QNX_C
sp|Q8C310|ROBO4_MOUSE,4YFD_A
sp|Q8C3B8|RFT1_MOUSE,6Z70_A
sp|Q8C3I9|DIK2B_MOUSE,4M1A_B
sp|Q8C3M9|CB080_MOUSE,7AEJ_C
sp|Q8C4P0|K1958_MOUSE,6GSA_E
sp|Q8C4V4|FBXL3_MOUSE,4I6J_B
sp|Q8C4X1|CENPX_MOUSE,3V9R_D
sp|Q8C5L6|INP5K_MOUSE,5OKM_B
sp|Q8C6D4|BEND5_MOUSE,4IX7_A
sp|Q8C6G1|CF410_MOUSE,4WWU_H
sp|Q8C6N3|SYT15_MOUSE,1DQV_A
sp|Q8C6S9|CFA54_MOUSE,7NRC_A
sp|Q8C7U1|N4BP3_MOUSE,7N9F_z
sp|Q8C7V8|CC134_MOUSE,7EGG_D
sp|Q8C8M1|SHCAF_MOUSE,5LCB_E
sp|Q8C8Y5|SAMD7_MOUSE,7DJT_E
sp|Q8C9E8|CAHM6_MOUSE,6YTX_B
sp|Q8C9M2|CCD15_MOUSE,7LCC_A
sp|Q8CBD1|NRIP1_MOUSE,7S78_X
sp|Q8CC70|CF300_MOUSE,7EWX_B
sp|Q8CCN5|BCAS3_MOUSE,4V16_A
sp|Q8CDV0|CC178_MOUSE,7DL2_D
sp|Q8CEE7|RDH13_MOUSE,6RNV_A
sp|Q8CFE2|HPF1_MOUSE,6M3H_A
sp|Q8CFQ3|AQR_MOUSE,4PJ3_A
sp|Q8CG03|PDE5A_MOUSE,3BJC_A
sp|Q8CG76|ARK72_MOUSE,1GVE_A
sp|Q8CGD2|CRLD1_MOUSE,3NT8_A
sp|Q8CGQ8|NCKX4_MOUSE,4KPP_B
sp|Q8CGS6|DPOLQ_MOUSE,5AGA_A
sp|Q8CGV9|TSH3_MOUSE,6LSR_0
sp|Q8CHG3|GCC2_MOUSE,5TBY_A
sp|Q8CHG7|RPGF2_MOUSE,4F7Z_A
sp|Q8CHT1|NGEF_MOUSE,7CSO_C
sp|Q8CI78|RMND1_MOUSE,6YSA_E
sp|Q8CIE6|COPA_MOUSE,5NZV_H
sp|Q8CIG0|DEP1A_MOUSE,2YSR_A
sp|Q8CII8|SYNE4_MOUSE,6WMD_B
sp|Q8CIZ9|NOX1_MOUSE,7D3F_C
sp|Q8CJF9|AGO3_MOUSE,4KRF_A
sp|Q8CJG1|AGO1_MOUSE,4KRF_A
sp|Q8JZM6|TIFAB_MOUSE,4ZGI_A
sp|Q8JZM8|MUC4_MOUSE,6Z3M_d
sp|Q8JZN3|KCJ14_MOUSE,7MJP_A
sp|Q8JZU2|TXTP_MOUSE,6GCI_A
sp|Q8JZU6|PXDC1_MOUSE,7BI2_A
sp|Q8K031|STAR8_MOUSE,3EAP_C
sp|Q8K071|TM221_MOUSE,4HKR_B
sp|Q8K087|CML2_MOUSE,7BR3_A
sp|Q8K0C1|IPO13_MOUSE,2XWU_B
sp|Q8K0H5|TAF10_MOUSE,7KTR_H
sp|Q8K0L2|ENTP8_MOUSE,3CJ1_A
sp|Q8K0P3|MEAK7_MOUSE,7FDE_P
sp|Q8K120|NFAC4_MOUSE,1P7H_N
sp|Q8K158|CNPD1_MOUSE,2PMI_D
sp|Q8K199|COXM2_MOUSE,7D2W_B
sp|Q8K1H1|TDRD7_MOUSE,2LY1_A
sp|Q8K1H7|T11L2_MOUSE,7N9F_z
sp|Q8K1N1|PLPL8_MOUSE,4PKB_A
sp|Q8K1X4|NCKPL_MOUSE,4N78_B
sp|Q8K203|NEIL3_MOUSE,3W0F_A
sp|Q8K221|ARFP2_MOUSE,1I4D_A
sp|Q8K2A1|GULP1_MOUSE,3SUZ_A
sp|Q8K2G4|BBS7_MOUSE,6VBV_7
sp|Q8K2X2|RBM48_MOUSE,7DVQ_I
sp|Q8K310|MATR3_MOUSE,6ASO_A
sp|Q8K348|ACV1C_MOUSE,5E8S_A
sp|Q8K375|LRC56_MOUSE,4LXR_A
sp|Q8K377|LRRT1_MOUSE,5Z8X_D
sp|Q8K3C3|LZIC_MOUSE,1M1E_B
sp|Q8K3E5|AHI1_MOUSE,7A5P_p
sp|Q8K3F6|KCNQ3_MOUSE,7CR7_B
sp|Q8K3K7|PLCB_MOUSE,5KYM_B
sp|Q8K3P1|P2RX2_MOUSE,6U9W_C
sp|Q8K3R3|PLCD4_MOUSE,4GNK_D
sp|Q8K3Y3|LN28A_MOUSE,5UDZ_A
sp|Q8K445|CLRN1_MOUSE,6NJM_F
sp|Q8K4I3|ARHG6_MOUSE,4MT7_A
sp|Q8K4K2|TRIB3_MOUSE,6DC0_B
sp|Q8K4N2|SG11A_MOUSE,6CS9_A
sp|Q8K4N3|DFB12_MOUSE,5KI9_A
sp|Q8N9S3|AHSA2_MOUSE,6XLF_C
sp|Q8R034|APC13_MOUSE,7QE7_M
sp|Q8R054|SRPX2_MOUSE,2Q7Z_A
sp|Q8R0C0|RPC7L_MOUSE,7D59_Q
sp|Q8R0F3|SUMF1_MOUSE,2Q17_C
sp|Q8R0W1|CIPC_MOUSE,5VJX_d
sp|Q8R107|PRLD1_MOUSE,5JQM_C
sp|Q8R115|TMM82_MOUSE,5Z1F_B
sp|Q8R1C0|KCNC4_MOUSE,7PHH_B
sp|Q8R1F0|L10K_MOUSE,6JJC_A
sp|Q8R1F5|HYI_MOUSE,3NGF_B
sp|Q8R1K1|UBAC2_MOUSE,7MOP_A
sp|Q8R1N4|NUDC3_MOUSE,1WFI_A
sp|Q8R1S9|S38A4_MOUSE,7KGV_B
sp|Q8R1T4|S35A3_MOUSE,6XBO_A
sp|Q8R1U1|COG4_MOUSE,3HR0_B
sp|Q8R1W8|IMPG1_MOUSE,1IVZ_A
sp|Q8R1X6|SPART_MOUSE,6PEN_D
sp|Q8R1Z4|PPR42_MOUSE,4L3A_A
sp|Q8R205|ZC3HA_MOUSE,6DNH_C
sp|Q8R2Q8|BST2_MOUSE,3MQ7_C
sp|Q8R2Y8|PTH2_MOUSE,1WN2_A
sp|Q8R310|TMCC3_MOUSE,7CXR_B
sp|Q8R344|CCD12_MOUSE,7B9V_Z
sp|Q8R3C6|RBM19_MOUSE,6R5K_H
sp|Q8R3P9|SLF1_MOUSE,6PW5_D
sp|Q8R420|ABCA3_MOUSE,7TBW_A
sp|Q8R4V4|CBPZ_MOUSE,3MN8_D
sp|Q8R5B6|SPSB4_MOUSE,7NSB_a
sp|Q8R5H6|WASF1_MOUSE,4N78_D
sp|Q8R5K2|UBP33_MOUSE,6QW6_U
sp|Q8VBT2|SDHL_MOUSE,1PWH_C
sp|Q8VC30|TKFC_MOUSE,1UN8_A
sp|Q8VC51|TCAB1_MOUSE,7BGB_K
sp|Q8VCB1|NDC1_MOUSE,5Z1F_B
sp|Q8VCG3|WDR74_MOUSE,5SUI_A
sp|Q8VCM3|ZFY21_MOUSE,2RRF_A
sp|Q8VCZ9|HYPDH_MOUSE,4JNY_A
sp|Q8VD00|SGMR2_MOUSE,7M96_B
sp|Q8VD33|SGTB_MOUSE,2IF4_A
sp|Q8VD37|SGIP1_MOUSE,5JP2_A
sp|Q8VD72|TTC8_MOUSE,6VBU_8
sp|Q8VDF2|UHRF1_MOUSE,2PB7_A
sp|Q8VDP6|CDIPT_MOUSE,7B1N_B
sp|Q8VDQ9|KRI1_MOUSE,7LBM_y
sp|Q8VDT1|SC5A9_MOUSE,7VSI_A
sp|Q8VDX6|RXLT1_MOUSE,3RHZ_A
sp|Q8VE85|PLD3A_MOUSE,5JQM_C
sp|Q8VFD2|O5P66_MOUSE,7BVQ_B
sp|Q8VG03|O5P58_MOUSE,7JOZ_R
sp|Q8VG05|O5P59_MOUSE,7JOZ_R
sp|Q8VGI1|O1E16_MOUSE,7BVQ_B
sp|Q8VGK5|O1J21_MOUSE,7DDZ_A
sp|Q8VHG0|FMO4_MOUSE,6SE3_F
sp|Q8VHI5|VITRN_MOUSE,4CN9_B
sp|Q8VI95|OAS1D_MOUSE,1PX5_A
sp|Q8WUR0|CS012_MOUSE,6X62_AX
sp|Q91V04|TRAM1_MOUSE,7P5C_B
sp|Q91V70|DEFB7_MOUSE,6CS9_A
sp|Q91VC4|PLVAP_MOUSE,7KZN_A
sp|Q91VH1|PAQR1_MOUSE,5LX9_A
sp|Q91VI7|RINI_MOUSE,3TSR_E
sp|Q91VM9|IPYR2_MOUSE,7BTN_A
sp|Q91VT1|NSE2_MOUSE,3HTK_C
sp|Q91VX2|UBAP2_MOUSE,1WJ7_A
sp|Q91WD2|TRPV6_MOUSE,7K4E_A
sp|Q91WE3|RPP25_MOUSE,6CWX_B
sp|Q91WF3|ADCY4_MOUSE,6R4P_A
sp|Q91WI7|ITFG2_MOUSE,6XT9_A
sp|Q91WJ8|FUBP1_MOUSE,3N89_B
sp|Q91WK5|GCSH_MOUSE,5A35_A
sp|Q91WM1|STRBP_MOUSE,5DV7_C
sp|Q91WP6|SPA3N_MOUSE,1JMO_A
sp|Q91WR5|AK1CL_MOUSE,3CV6_A
sp|Q91X51|GORS1_MOUSE,4REY_A
sp|Q91X91|NADC_MOUSE,3C2V_A
sp|Q91XA5|SNPC2_MOUSE,6JYL_K
sp|Q91XB7|YIF1A_MOUSE,6QVC_A
sp|Q91XC8|DAP1_MOUSE,3MGX_B
sp|Q91XC9|PEX16_MOUSE,6XP5_F
sp|Q91XE0|GLYAT_MOUSE,1SQH_A
sp|Q91XW8|FKBP6_MOUSE,2IF4_A
sp|Q91Y74|SIA4C_MOUSE,6APL_C
sp|Q91Y97|ALDOB_MOUSE,5TKL_A
sp|Q91YD1|CXD3_MOUSE,7JJP_D
sp|Q91YE8|SYNP2_MOUSE,6IRE_B
sp|Q91YL3|UCKL1_MOUSE,7RH8_A
sp|Q91YN0|FERY3_MOUSE,6Y73_C
sp|Q91YN9|BAG2_MOUSE,3CQX_D
sp|Q91YU3|MSD4_MOUSE,5CQQ_B
sp|Q91YY4|ATPF2_MOUSE,2R6I_A
sp|Q91ZA3|PCCA_MOUSE,3N6R_I
sp|Q91ZF0|DJC24_MOUSE,2L6L_A
sp|Q91ZM9|DOK5_MOUSE,3ML4_C
sp|Q91ZW3|SMCA5_MOUSE,6JYL_K
sp|Q920H1|SG3A2_MOUSE,1UTR_B
sp|Q920L1|FADS1_MOUSE,4YMK_D
sp|Q921D9|GRHL1_MOUSE,5MR7_B
sp|Q921E2|RAB31_MOUSE,7LHW_A
sp|Q921J2|RHEB_MOUSE,6BSX_D
sp|Q922H4|GMPPA_MOUSE,7D73_D
sp|Q922H7|RSLBB_MOUSE,3J8G_X
sp|Q922J3|CLIP1_MOUSE,2CP6_A
sp|Q922Q4|P5CR2_MOUSE,3TRI_A
sp|Q923B3|NRIF1_MOUSE,6QNX_C
sp|Q923U0|TM1L1_MOUSE,1ELK_B
sp|Q924N9|PRS28_MOUSE,2B9L_A
sp|Q925K9|TSSK6_MOUSE,6Z4X_E
sp|Q925N0|SFXN5_MOUSE,6I9A_B
sp|Q99J27|ACATN_MOUSE,7MJS_X
sp|Q99J38|I70A1_MOUSE,4UZY_A
sp|Q99J95|CDK9_MOUSE,3MI9_A
sp|Q99JB6|FOXP3_MOUSE,4I1L_A
sp|Q99JW2|ACY1_MOUSE,7LGP_B
sp|Q99JW4|LIMS1_MOUSE,7AM2_Ax
sp|Q99JY3|GIMA4_MOUSE,6Z3E_A
sp|Q99K48|NONO_MOUSE,6WMZ_A
sp|Q99KN2|CIAO1_MOUSE,3FM0_A
sp|Q99KP6|PRP19_MOUSE,7DCO_s
sp|Q99KS2|NGRN_MOUSE,6XYW_BD
sp|Q99L27|GMPR2_MOUSE,7RFI_G
sp|Q99L28|RLP24_MOUSE,6LU8_7
sp|Q99LH9|3BP5L_MOUSE,6IXV_B
sp|Q99LI7|CSTF3_MOUSE,6URO_F
sp|Q99LS3|SERB_MOUSE,1NNL_B
sp|Q99MT6|SUCR1_MOUSE,6IBB_A
sp|Q99MT8|MRGRH_MOUSE,7S8O_R
sp|Q99MY0|SPZ1_MOUSE,7N9F_z
sp|Q99N11|DUS22_MOUSE,6RZZ_s
sp|Q99N16|CP4F3_MOUSE,6C94_A
sp|Q99N48|SYTL3_MOUSE,1ZBD_B
sp|Q99N69|LPXN_MOUSE,7AM2_Ax
sp|Q99P25|TXIP1_MOUSE,6YLH_w
sp|Q99PJ0|NTRI_MOUSE,6U7N_A
sp|Q99PJ2|TRIM8_MOUSE,4CFG_B
sp|Q99PT3|IN80B_MOUSE,6HTS_R
sp|Q99PW8|KIF17_MOUSE,5MM7_K
sp|Q9CPQ3|TOM22_MOUSE,7CP9_H
sp|Q9CPR8|NSE3_MOUSE,6R7T_B
sp|Q9CPV9|P2Y12_MOUSE,4PXZ_A
sp|Q9CPW4|ARPC5_MOUSE,4JD2_G
sp|Q9CPY6|GID4_MOUSE,7NSC_D
sp|Q9CQ40|RM49_MOUSE,7OF0_g
sp|Q9CQA1|TPPC5_MOUSE,7E94_R
sp|Q9CQB5|CISD2_MOUSE,4OOA_A
sp|Q9CQC4|TM216_MOUSE,6NBQ_P
sp|Q9CQJ0|THEM5_MOUSE,4AE7_A
sp|Q9CQK7|RWDD1_MOUSE,6U1L_A
sp|Q9CQN1|TRAP1_MOUSE,4IYN_B
sp|Q9CQN6|TM14C_MOUSE,2LOO_A
sp|Q9CQS4|S2546_MOUSE,6GCI_A
sp|Q9CQS7|DPA5A_MOUSE,3V69_A
sp|Q9CQV3|SPB11_MOUSE,1JMO_A
sp|Q9CQY1|ATG12_MOUSE,7EU4_E
sp|Q9CR00|PSMD9_MOUSE,3WHJ_A
sp|Q9CR48|DRAM2_MOUSE,2JD3_B
sp|Q9CRB2|NHP2_MOUSE,7BGB_I
sp|Q9CRB5|PR7C1_MOUSE,1F6F_A
sp|Q9CRC0|VKOR1_MOUSE,6WVH_B
sp|Q9CRC9|GNPI2_MOUSE,1NE7_C
sp|Q9CRT8|XPOT_MOUSE,3ICQ_T
sp|Q9CS84|NRX1A_MOUSE,3QCW_A
sp|Q9CW42|MARC1_MOUSE,7P41_D
sp|Q9CWD8|NUBPL_MOUSE,6G2G_B
sp|Q9CWE0|MFR1L_MOUSE,7BAM_A
sp|Q9CWH5|TRM11_MOUSE,6ZXW_G
sp|Q9CWI3|BCCIP_MOUSE,7KYS_A
sp|Q9CWQ3|ATP23_MOUSE,2X3B_A
sp|Q9CWS0|DDAH1_MOUSE,2C6Z_A
sp|Q9CWU2|ZDH13_MOUSE,6PW5_D
sp|Q9CWV6|PKRI1_MOUSE,6ICZ_X
sp|Q9CX92|CXE1_MOUSE,5ER7_B
sp|Q9CXJ4|MITOS_MOUSE,6LR0_U
sp|Q9CXL1|TM50A_MOUSE,7P04_A
sp|Q9CXP8|GBG10_MOUSE,7RYC_D
sp|Q9CXR4|PIGC_MOUSE,7KAM_G
sp|Q9CXS4|CENPV_MOUSE,3FAC_D
sp|Q9CXY6|ILF2_MOUSE,4AT7_A
sp|Q9CY28|GTPB8_MOUSE,6YXY_EQ
sp|Q9CY58|SERB1_MOUSE,4V6X_Ah
sp|Q9CYA6|ZCHC8_MOUSE,6C90_B
sp|Q9CYH6|RRS1_MOUSE,7BT6_w
sp|Q9CYK1|SYWM_MOUSE,3PRH_B
sp|Q9CYZ6|REX1B_MOUSE,6FTJ_1
sp|Q9CYZ8|SSBP2_MOUSE,6TYD_A
sp|Q9CZ05|AT7L1_MOUSE,7KTS_N
sp|Q9CZB6|MED7_MOUSE,7ENA_g
sp|Q9CZI9|AEN_MOUSE,6R5K_A
sp|Q9CZJ6|MS18A_MOUSE,5HJ0_C
sp|Q9CZL5|PHS2_MOUSE,2V6U_A
sp|Q9CZM2|RL15_MOUSE,6ZJ3_Lb
sp|Q9CZN8|GATA_MOUSE,3H0L_V
sp|Q9CZW2|CENPN_MOUSE,7BXT_M
sp|Q9D083|SPC24_MOUSE,3VZA_C
sp|Q9D0C1|RN115_MOUSE,6VK0_B
sp|Q9D0E3|LYSM1_MOUSE,7AOR_e
sp|Q9D0M3|CY1_MOUSE,5OKD_D
sp|Q9D0N8|TMM88_MOUSE,6VAL_G
sp|Q9D119|PPR27_MOUSE,5VKQ_C
sp|Q9D132|UPK1A_MOUSE,5TCX_A
sp|Q9D1A4|ASB5_MOUSE,6V9H_C
sp|Q9D1B9|RM28_MOUSE,7OF0_X
