query_id,best_hit,best_evalue,best_score,score_mean,score_std,score_gmean
sp|P62317|SMD2_MOUSE,6V4X_D,3.3e-11,92.64,58.46,10.74,57.58
sp|P62500|T22D1_MOUSE,1DIP_A,0.0016,47.12,nan,nan,nan
sp|P62627|DLRB1_MOUSE,2HZ5_A,4.5e-24,133.74,69.58,20.38,66.97
sp|P62737|ACTA_MOUSE,6HTS_H,5.5e-58,435.49,227.58,120.36,189.15
sp|P62746|RHOB_MOUSE,2WKQ_A,9.9e-27,160.56,113.88,12.78,113.16
sp|P62754|RS6_MOUSE,6ZJ3_SG,8.7e-84,551.29,474.18,77.07,465.05
sp|P62806|H4_MOUSE,2L5A_A,5.4e-21,125.52,70.26,14.45,68.93
sp|P62823|RAB3C_MOUSE,6Y7G_B,4.2e-39,212.65,126.15,14.33,125.36
sp|P62835|RAP1A_MOUSE,3REG_A,3.1e-25,141.7,105.43,11.40,104.80
sp|P62881|GNB5_MOUSE,7EWR_D,6.2e-48,294.3,164.51,19.29,163.55
sp|P62918|RL8_MOUSE,5UMD_D,6e-65,407.93,275.61,84.65,260.19
sp|P62932|FBX40_MOUSE,2YRE_A,2.4e-09,88.45,88.45,0.00,88.45
sp|P62962|PROF1_MOUSE,4QWO_B,8.9e-26,159.16,98.83,26.65,95.37
sp|P62984|RL40_MOUSE,6ZU5_LMM,1.3e-34,168.52,68.18,20.89,65.86
sp|P63001|RAC1_MOUSE,2WKQ_A,3.6e-31,181.92,110.21,14.64,109.26
sp|P63005|LIS1_MOUSE,1VYH_C,8.5e-73,430.33,203.52,22.95,202.47
sp|P63011|RAB3A_MOUSE,6Y7G_B,3.8e-32,178.98,128.69,14.03,127.92
sp|P63013|PRRX1_MOUSE,6T90_K,4.4e-07,85.37,64.63,11.53,63.64
sp|P63028|TCTP_MOUSE,1H6Q_A,2.2e-51,298.92,288.74,14.16,288.38
sp|P63034|CYH2_MOUSE,6U3G_A,5.9e-99,647.94,115.41,116.06,83.97
sp|P63040|CPLX1_MOUSE,3RK3_E,9.8e-23,137.58,120.65,10.29,120.21
sp|P63046|ST4A1_MOUSE,1ZD1_B,1.6e-34,200.95,135.98,36.92,130.78
sp|P63056|NOE3_MOUSE,5AMO_B,1.4e-102,740.18,400.09,84.81,393.90
sp|P63082|VATL_MOUSE,6O7U_o,1.5e-21,137.9,81.26,32.31,75.85
sp|P63085|MK01_MOUSE,4QTE_A,7.3e-66,388.14,209.36,24.80,208.15
sp|P63115|AAA1_MOUSE,7B00_A,1.3e-53,378.2,216.99,73.18,203.03
sp|P63216|GBG3_MOUSE,7RYC_D,9.6e-18,102.33,77.38,8.15,76.98
sp|P63239|NEC1_MOUSE,7LCU_A,7.8e-44,322.07,143.68,44.26,138.78
sp|P63242|IF5A1_MOUSE,1XTD_A,1.1e-28,175.68,106.62,33.53,101.63
sp|P63300|SELW_MOUSE,2NPB_A,3.7e-18,104.67,84.55,7.47,84.25
sp|P63330|PP2AA_MOUSE,1AUI_A,3.5e-54,380.8,235.80,107.90,204.31
sp|P67778|PHB1_MOUSE,7VHQ_I,1.7e-18,136.69,88.54,24.22,85.68
sp|P68369|TBA1A_MOUSE,7M2W_B,7.9e-89,590.21,288.36,171.76,241.71
sp|P68500|CNTN5_MOUSE,5E4I_A,2.9e-49,334.14,188.29,40.20,184.45
sp|P68510|1433F_MOUSE,4F7R_A,3.8e-53,320.5,300.01,12.89,299.73
sp|P69525|TMPS9_MOUSE,2B9L_A,8.3e-34,268.31,216.50,14.80,216.01
sp|P69744|TRPV5_MOUSE,7K4E_A,9.4e-89,628.19,120.38,81.28,106.66
sp|P70175|DLG3_MOUSE,2XKX_B,5.7e-98,717.55,139.45,115.10,115.08
sp|P70180|ANPRC_MOUSE,1JDP_B,2e-37,244.95,128.45,25.77,126.13
sp|P70187|MF14A_MOUSE,6S4M_A,5e-20,158.39,126.04,10.30,125.61
sp|P70188|KIFA3_MOUSE,7RRO_H9,6.2e-11,125.32,94.45,14.24,93.33
sp|P70196|TRAF6_MOUSE,3HCS_A,7.9e-24,149.72,92.89,24.23,89.82
sp|P70202|LXN_MOUSE,1WNH_A,3.2e-72,469.45,463.45,6.00,463.41
sp|P70206|PLXA1_MOUSE,6VXK_B,8e-240,2092.03,631.75,454.67,489.58
sp|P70218|M4K1_MOUSE,5J5T_A,1.4e-44,312.85,203.53,15.14,203.02
sp|P70225|I11RB_MOUSE,6O4P_A,1.6e-35,229.31,81.76,30.06,78.00
sp|P70255|NFIC_MOUSE,6ROH_A,100.0,34.97,nan,nan,nan
sp|P70268|PKN1_MOUSE,4OTH_A,1e-59,396.74,229.77,29.25,228.15
sp|P70269|CATE_MOUSE,4AMT_A,1.1e-63,403.93,286.76,63.88,276.18
sp|P70274|SEPP1_MOUSE,6E0F_C,0.0028,46.87,nan,nan,nan
sp|P70279|SURF6_MOUSE,6C0F_8,5.3e-18,160.87,160.87,0.00,160.87
sp|P70280|VAMP7_MOUSE,4B93_A,3.5e-33,194.81,94.90,39.16,87.35
sp|P70296|PEBP1_MOUSE,6ENS_A,1.2e-34,208.66,150.02,46.38,141.64
sp|P70298|CUX2_MOUSE,2D5V_A,4.1e-21,167.1,118.10,23.92,115.85
sp|P70310|NTR2_MOUSE,4GRV_A,1.4e-27,196.42,143.38,16.54,142.28
sp|P70318|TIAR_MOUSE,6N7R_F,4e-32,240.9,78.82,37.28,71.99
sp|P70326|TBX5_MOUSE,5BQD_A,3.3e-75,500.01,296.57,54.20,292.93
sp|P70335|ROCK1_MOUSE,4YVC_A,1.5e-74,531.45,221.66,33.57,219.81
sp|P70368|SEBOX_MOUSE,6T90_K,1.7e-06,78.96,63.41,10.26,62.57
sp|P70375|FA7_MOUSE,4BXW_B,1.7e-51,336.73,154.25,55.56,142.21
sp|P70378|FGF11_MOUSE,4JQ0_A,8.5e-64,400.42,153.60,45.74,148.87
sp|P70380|IL18_MOUSE,2VXT_I,1.8e-20,138.55,93.60,16.14,92.28
sp|P70390|SHOX2_MOUSE,6T90_K,8.3e-08,93.44,66.63,11.19,65.75
sp|P70398|USP9X_MOUSE,7YXX_A,0.0,4722.91,324.51,560.35,261.68
sp|P70406|UCP2_MOUSE,2LCK_A,9.8e-48,275.73,239.64,23.67,238.48
sp|P70408|CAD10_MOUSE,1Q5C_B,2.3e-54,411.01,141.52,46.41,135.06
sp|P70419|GALT3_MOUSE,6S24_A,9.9e-123,877.78,167.92,167.96,128.62
sp|P70429|EVL_MOUSE,1QC6_B,7.4e-20,127.09,93.86,19.68,91.66
sp|P70441|NHRF1_MOUSE,2KRG_A,1.5e-40,265.69,80.29,32.80,76.18
sp|P70453|PDE7A_MOUSE,4Y2B_A,1.1e-70,492.45,358.48,36.82,356.69
sp|P70458|IPSP_MOUSE,2WXY_C,9.1e-54,369.14,308.83,24.61,307.82
sp|P70459|ERF_MOUSE,7JSL_L,2.3e-27,180.52,123.24,18.57,122.02
sp|P70671|IRF3_MOUSE,5JER_G,9.8e-33,237.62,156.95,40.04,152.38
sp|P70677|CASP3_MOUSE,3J9K_L,4.6e-39,266.3,140.70,41.39,134.90
sp|P70696|H2B1A_MOUSE,7D69_D,1e-27,153.36,103.01,24.36,99.79
sp|P70704|AT8A1_MOUSE,6K7L_A,1e-209,1651.96,547.85,465.24,386.37
sp|P79457|UTY_MOUSE,6FUL_A,1.4e-101,801.25,114.39,96.60,101.14
sp|P80313|TCPH_MOUSE,4B2T_h,5.3e-78,535.59,404.60,78.42,392.32
sp|P80318|TCPG_MOUSE,4B2T_g,3.6e-81,556.12,421.32,77.10,410.13
sp|P82343|RENBP_MOUSE,1FP3_B,7.3e-32,209.41,129.34,54.29,117.23
sp|P82347|SGCD_MOUSE,3VMA_A,100.0,31.32,nan,nan,nan
sp|P82349|SGCB_MOUSE,7KAM_G,33.0,35.4,nan,nan,nan
sp|P82350|SGCA_MOUSE,6C13_A,9.4,34.44,nan,nan,nan
sp|P82976|GBX1_MOUSE,6T90_K,2.1e-07,93.18,67.49,10.42,66.72
sp|P83503|NYX_MOUSE,3WN4_A,2.4e-20,164.5,107.09,22.16,104.81
sp|P83555|KI3L1_MOUSE,3VH8_G,2.2e-21,144.38,70.78,16.02,69.36
sp|P83714|CTF2_MOUSE,2Q7N_D,1.2e-25,167.59,138.72,29.89,134.95
sp|P83741|WNK1_MOUSE,5O2C_A,2.5e-55,420.99,218.19,18.47,217.53
sp|P83854|GPCR_MOUSE,6KYF_A,18.0,17.75,nan,nan,nan
sp|P83861|QRFPR_MOUSE,5ZKP_A,3.5e-38,255.62,201.36,31.32,198.15
sp|P83917|CBX1_MOUSE,3P7J_B,1.2e-17,113.02,86.07,18.38,83.77
sp|P83940|ELOC_MOUSE,6R7F_Q,1.1e-17,99.1,71.78,15.72,70.16
sp|P84078|ARF1_MOUSE,5CK3_B,5e-26,179.97,99.42,14.15,98.49
sp|P84086|CPLX2_MOUSE,3RK3_E,4.9e-21,129.42,116.64,9.65,116.22
sp|P84099|RL19_MOUSE,5T2A_R,4.6e-61,392.0,294.67,36.72,292.53
sp|P84228|H32_MOUSE,6UPH_E,6.7e-41,251.27,105.96,42.06,98.29
sp|P84444|CC21A_MOUSE,2L4N_A,7.7e-19,117.35,70.61,6.77,70.34
sp|P84751|HVM63_MOUSE,1IGT_B,6.4e-24,158.49,93.48,15.60,92.20
sp|P85965|DPA5B_MOUSE,3V69_A,5.4e-07,65.66,65.66,0.00,65.66
sp|P86046|KCJ13_MOUSE,7MJP_A,1.3e-43,315.67,234.58,44.01,230.33
sp|P86050|T170B_MOUSE,6B0N_G,36.0,32.37,nan,nan,nan
sp|P86176|TIGIT_MOUSE,6J8J_C,1.2e-09,73.0,55.94,5.72,55.66
sp|P86793|CC21C_MOUSE,2L4N_A,5.3e-19,118.13,70.88,6.87,70.60
sp|P97292|HRH2_MOUSE,3VW7_A,2.9e-37,261.09,212.67,34.29,208.96
sp|P97297|ADML_MOUSE,2L7S_A,6.8e-15,99.56,90.86,8.70,90.44
sp|P97298|PEDF_MOUSE,1IMV_A,1.3e-48,322.41,248.22,32.27,245.99
sp|P97299|SFRP2_MOUSE,5XGP_A,2.6e-49,310.13,107.46,37.88,103.61
sp|P97302|BACH1_MOUSE,2KZ5_A,1.3e-11,105.54,73.41,11.52,72.59
sp|P97303|BACH2_MOUSE,6XMX_E,5.1e-10,111.73,79.74,12.19,78.89
sp|P97304|RPAC2_MOUSE,7VBB_K,1.1e-31,185.64,112.57,22.92,110.80
sp|P97309|MESP1_MOUSE,4AYA_B,6.8e-08,67.76,67.76,0.00,67.76
sp|P97311|MCM6_MOUSE,7PLO_6,5.4e-145,1116.81,434.73,298.94,315.87
sp|P97321|SEPR_MOUSE,4N8D_B,1.8e-61,450.15,108.74,57.16,101.26
sp|P97325|SIAT6_MOUSE,6APL_C,1.2e-37,277.29,215.28,39.08,211.94
sp|P97333|NRP1_MOUSE,4GZ9_A,4.2e-62,423.84,138.70,73.00,122.97
sp|P97343|UHMK1_MOUSE,6KHD_B,7.4e-25,196.62,158.37,11.39,157.98
sp|P97346|NXN_MOUSE,1O8X_A,8.9e-20,123.92,76.51,13.57,75.33
sp|P97351|RS3A_MOUSE,4BTS_D4,3.9e-67,447.13,371.49,40.85,369.13
sp|P97352|S10AD_MOUSE,6ZDY_A,0.0001,42.77,nan,nan,nan
sp|P97361|BPIA1_MOUSE,4KGO_B,2.3e-44,301.11,209.17,48.89,203.92
sp|P97367|MEIS2_MOUSE,2LK2_A,9.8e-09,71.93,71.93,0.00,71.93
sp|P97369|NCF4_MOUSE,2DYB_B,6.5e-37,234.32,117.09,76.36,95.84
sp|P97377|CDK2_MOUSE,3N9X_A,2.2e-49,321.61,227.62,20.36,226.77
sp|P97378|I12R2_MOUSE,3L5H_A,8.4e-39,294.37,88.93,29.13,85.72
sp|P97384|ANX11_MOUSE,1M9I_A,1.5e-54,390.82,315.34,45.74,308.25
sp|P97390|VPS45_MOUSE,6XJL_A,1.2e-68,509.24,371.84,77.52,358.72
sp|P97391|PA2G5_MOUSE,7M6C_A,9.4e-32,187.15,162.48,23.34,159.97
sp|P97399|DSPP_MOUSE,5XMZ_A,14.0,33.62,nan,nan,nan
sp|P97401|SFRP3_MOUSE,5XGP_A,2.2e-28,194.74,111.42,22.98,109.01
sp|P97411|ICA69_MOUSE,4DCN_D,3e-14,113.35,101.16,18.32,99.21
sp|P97412|LYST_MOUSE,1T77_B,3.3e-66,575.04,90.86,34.97,88.86
sp|P97436|NKX31_MOUSE,6YOV_K,1.5e-05,75.04,55.67,5.33,55.42
sp|P97457|MYL11_MOUSE,5T9R_G,6.9e-13,140.63,68.18,9.54,67.58
sp|P97458|PROP1_MOUSE,6YOV_K,4.4e-08,90.63,64.02,11.74,63.02
sp|P97459|NPAS1_MOUSE,5SY5_F,7.3e-30,201.5,126.72,36.00,122.04
sp|P97470|PP4C_MOUSE,4OR9_A,1.7e-54,390.54,234.71,112.53,200.77
sp|P97493|THIOM_MOUSE,3QDN_A,2.1e-22,138.91,82.21,13.35,81.14
sp|P97504|BMX_MOUSE,4XI2_A,1.1e-62,414.91,222.68,29.18,221.12
sp|P97737|GDF10_MOUSE,5HLY_A,1.5e-21,171.44,125.68,17.89,124.51
sp|P97789|XRN1_MOUSE,2Y35_A,2.5e-200,1702.62,932.02,615.73,552.76
sp|P97793|ALK_MOUSE,7NX4_A,2.7e-55,448.82,207.84,34.41,205.67
sp|P97799|NRSN1_MOUSE,2CLY_D,10.0,30.38,nan,nan,nan
sp|P97801|SMN_MOUSE,4V98_Bk,2.7e-24,161.06,69.61,27.18,65.85
sp|P97805|FAM3D_MOUSE,5LC2_B,5.1e-29,189.75,151.20,26.12,149.01
sp|P97807|FUMH_MOUSE,3GTD_B,1.5e-89,633.03,341.15,116.16,323.54
sp|P97812|IHH_MOUSE,7E2I_G,9.8e-103,713.16,417.67,149.62,395.84
sp|P97817|CDR2_MOUSE,6ZNM_x,0.0097,62.77,nan,nan,nan
sp|P97822|AN32E_MOUSE,6XZQ_G,1.2e-21,148.5,69.78,10.48,69.17
sp|P97823|LYPA1_MOUSE,1FJ2_B,2e-26,150.44,84.12,10.80,83.55
sp|P97858|S35B1_MOUSE,5OGE_G,7.1e-15,117.95,107.41,9.10,107.02
sp|P97861|KRT86_MOUSE,3TNU_A,3.4e-16,103.69,68.25,14.21,66.88
sp|P97868|RBBP6_MOUSE,6I1D_B,9.2e-23,195.84,116.23,45.65,107.49
sp|P97872|FMO5_MOUSE,6SEK_B,2.7e-101,690.52,130.07,107.13,110.34
sp|P97873|LOXL1_MOUSE,5ZE3_B,1.2e-44,323.63,323.63,0.00,323.63
sp|P97926|OXYR_MOUSE,7RYC_O,3e-43,281.09,178.52,26.66,176.05
sp|P97927|LAMA4_MOUSE,5XAU_A,5.9e-55,449.08,134.60,79.88,117.51
sp|P97929|BRCA2_MOUSE,1IYJ_D,1.1e-173,1547.25,680.65,595.07,366.49
sp|P97931|UNG_MOUSE,5X55_B,8.8e-54,387.65,334.44,21.95,333.70
sp|P98156|VLDLR_MOUSE,3M0C_C,2.9e-120,913.27,222.77,199.83,162.20
sp|P98191|CDS1_MOUSE,4Q2G_B,9e-28,205.69,181.28,37.71,176.53
sp|P98197|AT11A_MOUSE,6LCP_A,3.5e-164,1405.72,550.03,394.14,427.39
sp|P98200|AT8A2_MOUSE,6LCP_A,3.7e-180,1532.95,532.38,451.94,370.53
sp|P98203|ARVC_MOUSE,3L6X_A,9.8e-63,459.36,101.41,41.60,97.69
sp|Q00286|PIT1_MOUSE,6T90_K,3e-21,181.31,128.45,32.60,123.93
sp|Q00422|GABPA_MOUSE,3WTZ_A,7.6e-22,161.12,108.99,25.47,105.91
sp|Q00547|HMMR_MOUSE,5TBY_A,2.8e-07,103.56,101.16,2.40,101.13
sp|Q00609|CD80_MOUSE,1I8L_A,9.5e-18,109.04,60.96,5.41,60.75
sp|Q00612|G6PD1_MOUSE,6JYU_A,2.8e-111,792.9,747.92,41.38,746.70
sp|Q00898|A1AT5_MOUSE,1JMO_A,1.2e-53,384.86,308.69,31.90,306.94
sp|Q00977|CXB2_MOUSE,7JJP_D,3.4e-62,439.8,384.79,32.90,383.40
sp|Q01147|CREB1_MOUSE,6IAK_F,9.2e-07,84.93,64.71,15.49,62.89
sp|Q01237|HMDH_MOUSE,1DQA_C,3.9e-110,849.79,434.57,259.56,326.49
sp|Q01815|CAC1C_MOUSE,6JP8_A,0.0,2927.7,318.44,486.42,197.43
sp|Q01887|RYK_MOUSE,6TUA_A,5.3e-44,273.27,168.74,20.49,167.65
sp|Q02085|SNAI1_MOUSE,3W5K_B,5.1e-47,282.7,67.31,27.57,63.32
sp|Q02105|C1QC_MOUSE,1WCK_A,2e-23,150.15,76.56,22.45,73.83
sp|Q02111|KPCT_MOUSE,3PFQ_A,2.3e-65,470.6,231.37,32.74,229.47
sp|Q02242|PDCD1_MOUSE,5WT9_G,4.4e-13,91.17,62.77,9.80,62.10
sp|Q02496|MUC1_MOUSE,6BSB_B,1.6e-10,88.11,81.35,9.47,80.76
sp|Q02526|ZFP41_MOUSE,6QNX_C,3.3e-20,168.35,87.23,23.36,84.07
sp|Q02566|MYH6_MOUSE,6FSA_B,1e-316,2774.09,757.72,584.68,457.59
sp|Q02591|GSC_MOUSE,6YOV_K,8.6e-07,83.79,66.33,9.05,65.74
sp|Q02596|GLCM1_MOUSE,6TKL_I,0.1,37.2,nan,nan,nan
sp|Q02650|PAX5_MOUSE,6YOV_K,2.2e-10,112.67,93.47,14.39,92.33
sp|Q02788|CO6A2_MOUSE,3HR2_B,1.1e-29,266.02,90.57,37.93,85.78
sp|Q02789|CAC1S_MOUSE,6JP8_A,0.0,3319.45,315.38,515.57,188.66
sp|Q03137|EPHA4_MOUSE,4M4R_E,1.4e-102,737.96,229.00,62.59,224.24
sp|Q03141|MARK3_MOUSE,6C9D_A,5.4e-85,574.69,251.49,24.63,250.55
sp|Q03157|APLP1_MOUSE,5BUO_B,2.8e-51,395.25,238.54,90.33,219.88
sp|Q03160|GRB7_MOUSE,6E31_A,1.7e-31,244.12,77.77,39.75,71.41
sp|Q03173|ENAH_MOUSE,1I2H_A,1.9e-17,139.22,89.36,22.08,86.77
sp|Q03249|GALT_MOUSE,6GQD_A,3.1e-52,351.71,94.35,69.79,80.11
sp|Q03366|CCL7_MOUSE,6N2U_A,1.7e-12,75.63,60.04,4.60,59.87
sp|Q03385|GNDS_MOUSE,5CM8_A,9.1e-50,381.2,244.00,65.87,235.06
sp|Q03517|SCG2_MOUSE,2F5J_A,320.0,25.03,nan,nan,nan
sp|Q03734|SPA3M_MOUSE,1JMO_A,3.2e-57,408.43,328.36,28.36,327.09
sp|Q03958|PFD6_MOUSE,3AEI_B,6.4e-12,82.74,58.78,8.30,58.28
sp|Q04683|CXCR5_MOUSE,5T1A_A,5.2e-35,235.57,185.24,28.07,182.46
sp|Q04742|EMX1_MOUSE,6T90_K,1.5e-06,82.48,62.05,8.78,61.47
sp|Q04750|TOP1_MOUSE,1K4T_A,5.6e-151,1164.62,634.00,392.39,500.28
sp|Q04841|3MG_MOUSE,1F6O_A,1.4e-51,345.99,345.57,0.36,345.57
sp|Q04859|MAK_MOUSE,3N9X_A,2.2e-43,307.49,223.16,17.98,222.47
sp|Q04887|SOX9_MOUSE,6UPL_H,4.5e-06,83.39,58.16,6.97,57.77
sp|Q04891|SOX13_MOUSE,6LTJ_Q,3.7e-06,82.69,58.56,7.98,58.09
sp|Q04997|INHA_MOUSE,5NTU_B,1.6e-16,128.81,77.42,15.51,76.15
sp|Q05117|PPA5_MOUSE,5UQ6_A,1.4e-37,220.97,106.15,27.52,103.07
sp|Q05421|CP2E1_MOUSE,3T3Z_B,2.5e-71,438.38,286.04,42.58,283.08
sp|Q05860|FMN1_MOUSE,3O4X_F,1.8e-40,336.23,196.52,83.43,179.11
sp|Q05895|TSP3_MOUSE,1YO8_A,1.1e-107,780.41,302.39,282.32,187.73
sp|Q05A56|HYAL4_MOUSE,2PE4_A,6.5e-89,641.44,531.37,63.55,527.88
sp|Q05AA6|DRP2_MOUSE,1EG4_A,1.3e-30,228.98,85.76,39.50,80.86
sp|Q06194|FA8_MOUSE,7KVF_B,1.4e-216,1980.61,228.62,337.34,139.64
sp|Q06219|NR4A2_MOUSE,6FX0_A,2.1e-45,327.65,128.83,54.91,117.91
sp|Q06335|APLP2_MOUSE,5BUO_B,3.3e-73,550.66,263.04,140.13,219.19
sp|Q06985|SIA1B_MOUSE,4CA1_B,6.1e-33,194.15,150.32,56.65,136.56
sp|Q07105|GDF9_MOUSE,5FFO_D,3.4e-20,157.15,113.04,18.47,111.62
sp|Q07133|H1T_MOUSE,7K63_U,7.5e-17,128.98,73.61,20.16,71.31
sp|Q07424|CDX4_MOUSE,6YOV_K,2.9e-06,81.32,60.92,9.38,60.27
sp|Q07475|NREP_MOUSE,6YWY_VV,98.0,24.43,nan,nan,nan
sp|Q07832|PLK1_MOUSE,2V5Q_B,1.1e-52,325.53,230.13,18.24,229.46
sp|Q07916|PO6F1_MOUSE,6T90_K,2e-18,175.3,131.40,30.56,127.34
sp|Q08048|HGF_MOUSE,7MO7_A,7.4e-167,1218.89,143.31,85.72,130.30
sp|Q08274|DMWD_MOUSE,5K1C_C,6.2e-87,635.42,96.11,47.27,93.12
sp|Q08369|GATA4_MOUSE,4HC9_A,2.3e-20,120.15,73.11,33.31,66.56
sp|Q08642|PADI2_MOUSE,4N2I_A,9.7e-170,1299.83,1287.07,10.63,1287.03
sp|Q08874|MITF_MOUSE,4C7N_B,4.4e-14,103.6,78.74,17.81,76.86
sp|Q08943|SSRP1_MOUSE,6UPL_H,3.4e-123,921.8,168.49,183.28,111.08
sp|Q08EC4|CASS4_MOUSE,2L81_A,6e-27,216.06,153.56,39.33,148.89
sp|Q09098|PATE4_MOUSE,6OB0_G,5.1e-05,50.17,nan,nan,nan
sp|Q09M02|CBPC5_MOUSE,4A39_B,1e-32,257.06,161.72,83.67,138.55
sp|Q09PK2|APRV1_MOUSE,7Q5B_C,3.3e-05,72.74,49.48,1.32,49.46
sp|Q0EEE2|PTHD3_MOUSE,6N7K_D,1.6e-75,645.19,280.95,124.64,257.13
sp|Q0GA42|CNNM1_MOUSE,6N7E_D,2.1e-54,398.45,149.14,96.43,125.58
sp|Q0II04|NEBL_MOUSE,5YMA_A,460.0,28.05,nan,nan,nan
sp|Q0KK56|F184B_MOUSE,7DL2_D,7.3,47.49,nan,nan,nan
sp|Q0P5Y3|TPPP2_MOUSE,2JRF_A,4.8e-48,283.57,195.90,69.99,182.79
sp|Q0P678|ZCH18_MOUSE,7B9V_M,0.18,53.19,nan,nan,nan
sp|Q0Q236|BSPH2_MOUSE,1H8P_A,7.6e-20,117.07,70.53,24.75,66.21
sp|Q0VAV2|EXPH5_MOUSE,3BC1_F,1.2e-06,66.85,66.85,0.00,66.85
sp|Q0VAW7|ZN112_MOUSE,6QNX_C,2e-52,441.83,102.57,55.60,91.94
sp|Q0VBB0|PRLD2_MOUSE,5JQM_C,3.2e-24,169.63,159.03,7.23,158.87
sp|Q0VBD0|ITB8_MOUSE,6UJA_B,4.4e-104,789.08,454.83,207.31,384.57
sp|Q0VBD2|MCM10_MOUSE,3H15_A,2.3e-38,286.66,259.90,44.87,255.38
sp|Q0VBF2|TM52B_MOUSE,7KIP_A,13.0,40.01,nan,nan,nan
sp|Q0VBF8|STUM_MOUSE,7P5C_B,150.0,26.12,nan,nan,nan
sp|Q0VBL1|TIGD2_MOUSE,1IUF_A,3.1e-12,88.73,79.78,8.95,79.28
sp|Q0VBL3|RBM15_MOUSE,2RT5_A,5.2e-30,233.66,98.14,25.93,95.77
sp|Q0VBL6|HIF3A_MOUSE,5SY7_B,1.2e-25,186.98,111.40,39.83,103.84
sp|Q0VBU9|PLPP4_MOUSE,4PX7_A,2.9e-10,87.43,71.95,7.82,71.54
sp|Q0VDT2|ZN367_MOUSE,6QNX_C,1.8e-09,106.32,54.11,10.44,53.20
sp|Q0VEE6|ZN800_MOUSE,6QNX_C,3.1e-12,134.59,73.65,20.67,71.15
sp|Q0VF22|CC138_MOUSE,7DL2_D,1.7,50.73,nan,nan,nan
sp|Q0VG85|CC162_MOUSE,7DL2_D,7.1,47.44,nan,nan,nan
sp|Q0VGT2|GLI2_MOUSE,6QNX_C,1.2e-11,141.12,72.87,18.91,70.82
sp|Q0VGT4|ZGRF1_MOUSE,2XZL_A,5.5e-46,409.33,187.97,97.10,167.57
sp|Q0ZUP1|KLRB1_MOUSE,6C5V_C,1.8e-10,81.03,56.34,7.62,55.87
sp|Q10470|MGAT3_MOUSE,4Z81_A,35.0,38.35,nan,nan,nan
sp|Q11011|PSA_MOUSE,4WZ9_B,6.3e-114,872.18,589.41,187.19,555.76
sp|Q11131|FUT7_MOUSE,5ZOI_A,1.9e-34,258.73,254.56,2.41,254.55
sp|Q148W8|STYL2_MOUSE,6RZZ_s,2.8e-13,133.99,85.51,13.60,84.54
sp|Q149C2|MIPT3_MOUSE,5FMU_A,8.2e-38,271.17,268.82,1.43,268.81
sp|Q149C3|LIGO4_MOUSE,2ID5_A,9e-46,302.75,133.57,32.37,130.19
sp|Q149S1|TEKT4_MOUSE,7RRO_F2,1.2e-71,517.37,438.55,51.66,435.58
sp|Q14A28|PROK1_MOUSE,1IMT_A,3.1e-15,90.69,69.05,13.25,67.84
sp|Q14AE4|WFDC3_MOUSE,1ZLG_A,0.0016,49.18,nan,nan,nan
sp|Q14AI6|RUSD3_MOUSE,5UBA_A,8.3e-22,160.55,114.59,26.26,111.50
sp|Q14B02|RN133_MOUSE,3ICU_A,8.1e-17,127.38,84.92,20.78,82.74
sp|Q14B25|PRS48_MOUSE,4F4O_L,1.7e-44,275.81,170.93,59.65,157.77
sp|Q14B48|ITPI1_MOUSE,7VOP_f,96.0,37.69,nan,nan,nan
sp|Q14BK3|TEX35_MOUSE,7PER_H,60.0,33.36,nan,nan,nan
sp|Q14BP6|LR74B_MOUSE,4K17_A,1.2e-15,131.93,84.78,18.07,82.99
sp|Q14BQ3|CT55_MOUSE,6YWE_V,170.0,27.6,nan,nan,nan
sp|Q14BV6|YDJC_MOUSE,2I5I_A,1.2e-40,268.68,250.25,18.44,249.57
sp|Q14C37|LEMD1_MOUSE,7NDY_G,1.9e-06,67.8,59.35,5.95,59.05
sp|Q14DK4|GPAT2_MOUSE,1IUQ_A,0.00067,64.25,nan,nan,nan
sp|Q14DL0|UBQLN_MOUSE,3TIX_C,0.0016,58.07,nan,nan,nan
sp|Q1H9T6|ZBT48_MOUSE,6QNX_C,2e-43,364.71,85.42,39.84,79.22
sp|Q1HCM0|FGFP3_MOUSE,6TRS_B,220.0,26.79,nan,nan,nan
sp|Q1JRP2|TM11C_MOUSE,2B9L_A,7.7e-39,273.29,177.16,60.16,164.14
sp|Q1W617|SHRM4_MOUSE,5F5P_B,5.8e-37,300.43,283.48,14.10,283.13
sp|Q283N4|URAD_MOUSE,5Z5M_D,7.9e-31,205.3,195.06,8.28,194.89
sp|Q2HJ10|ZNT2_MOUSE,6XPE_B,3.3e-36,246.13,139.54,87.94,108.93
sp|Q2MH31|SMIP6_MOUSE,2XOY_B,170.0,25.97,nan,nan,nan
sp|Q2NKI2|VAX1_MOUSE,6T90_K,9.9e-06,79.63,63.19,8.24,62.66
sp|Q2TA51|KRA55_MOUSE,6PPC_A,270.0,20.09,nan,nan,nan
sp|Q2TB02|IKBD_MOUSE,6PW5_D,1.7e-18,164.35,91.58,20.44,89.26
sp|Q2TBA3|MALT1_MOUSE,6F7I_B,4.3e-65,475.76,94.32,29.72,92.72
sp|Q2TL60|ZN667_MOUSE,6QNX_C,6.7e-47,385.87,99.30,50.00,90.00
